"Country","Country Code","Destination Prefix","Voice in USD","Voice Unit in Seconds",
"Denmark",45,45812,0.0399,60,
"Denmark",45,45813,0.0399,60,
"Denmark",45,45814,0.0399,60,
"Denmark",45,45815,0.0399,60,
"Denmark",45,45816,0.0399,60,
"Denmark",45,45817,0.0399,60,
"Denmark",45,45818,0.0399,60,
"Denmark",45,45819,0.0399,60,
"Denmark",45,458980,0.0399,60,
"Denmark",45,45911,0.0399,60,
"Denmark",45,45912,0.0399,60,
"Denmark",45,45913,0.0399,60,
"Denmark",45,45915,0.0399,60,
"Denmark",45,45918,0.0399,60,
"Denmark",45,45919,0.0399,60,
"Denmark",45,45921,0.0399,60,
"Denmark",45,45922,0.0399,60,
"Denmark",45,45923,0.0399,60,
"Denmark",45,45924,0.0399,60,
"Denmark",45,45925,0.0399,60,
"Denmark",45,45926,0.0399,60,
"Denmark",45,45927,0.0399,60,
"Denmark",45,45928,0.0399,60,
"Denmark",45,45929,0.0399,60,
"Denmark",45,45931,0.0399,60,
"Denmark",45,45932,0.0399,60,
"Denmark",45,45933,0.0399,60,
"Denmark",45,45934,0.0399,60,
"Denmark",45,45935,0.0399,60,
"Denmark",45,45936,0.0399,60,
"Denmark",45,45937,0.0399,60,
"Denmark",45,45938,0.0399,60,
"Denmark",45,45944,0.0399,60,
"Denmark",45,459481,0.0399,60,
"Dominican Republic",1809,1829,0.069,60,
"Dominican Republic",1809,1849,0.069,60,
"Dominican Republic",1809,1809245,0.069,60,
"Dominican Republic",1809,1809255,0.069,60,
"Dominican Republic",1809,1809328,0.069,60,
"Dominican Republic",1809,1809766,0.069,60,
"Dominican Republic",1809,1809810,0.069,60,
"Dominican Republic",1809,1809826,0.069,60,
"Dominican Republic",1809,1809859,0.069,60,
"Dominican Republic",1809,1809887,0.069,60,
"Dominican Republic",1809,1809893,0.069,60,
"Dominican Republic",1809,1809908,0.069,60,
"Dominican Republic",1809,1829490,0.069,60,
"Dominican Republic",1809,1829516,0.069,60,
"Dominican Republic",1809,180924093,0.069,60,
"Dominican Republic",1809,1809,0.069,60,
"Dominican Republic",1809,1809202,0.069,60,
"Dominican Republic",1809,1809213,0.069,60,
"Dominican Republic",1809,18092403,0.069,60,
"Dominican Republic",1809,18092430,0.069,60,
"Dominican Republic",1809,18092433,0.069,60,
"Dominican Republic",1809,18092435,0.069,60,
"Dominican Republic",1809,18092438,0.069,60,
"Dominican Republic",1809,1809422,0.069,60,
"Dominican Republic",1809,1809435,0.069,60,
"Dominican Republic",1809,1809450,0.069,60,
"Dominican Republic",1809,1809518,0.069,60,
"Dominican Republic",1809,1809616,0.069,60,
"Dominican Republic",1809,1809655,0.069,60,
"Dominican Republic",1809,1809960,0.069,60,
"Dominican Republic",1809,1829236,0.069,60,
"Dominican Republic",1809,1829249,0.069,60,
"Dominican Republic",1809,1829378,0.069,60,
"Dominican Republic",1809,1829612,0.069,60,
"Dominican Republic",1809,1829666,0.069,60,
"Dominican Republic",1809,1829893,0.069,60,
"Dominican Republic",1809,184928,0.069,60,
"Dominican Republic",1809,184929,0.069,60,
"Dominican Republic",1809,1849622,0.069,60,
"Dominican Republic",1809,1849914,0.069,60,
"Dominican Republic",1809,18492,0.169,60,
"Dominican Republic",1809,180975,0.169,60,
"Dominican Republic",1809,180976,0.169,60,
"Dominican Republic",1809,180977,0.169,60,
"Dominican Republic",1809,180981,0.169,60,
"Dominican Republic",1809,180982,0.169,60,
"Dominican Republic",1809,180983,0.169,60,
"Dominican Republic",1809,180984,0.169,60,
"Dominican Republic",1809,180985,0.169,60,
"Dominican Republic",1809,180986,0.169,60,
"Dominican Republic",1809,180988,0.169,60,
"Dominican Republic",1809,180989,0.169,60,
"Dominican Republic",1809,180990,0.169,60,
"Dominican Republic",1809,180991,0.169,60,
"Dominican Republic",1809,180996,0.169,60,
"Dominican Republic",1809,180997,0.169,60,
"Dominican Republic",1809,180999,0.169,60,
"Dominican Republic",1809,182944,0.169,60,
"Dominican Republic",1809,182945,0.169,60,
"Dominican Republic",1809,182946,0.169,60,
"Dominican Republic",1809,182949,0.169,60,
"Dominican Republic",1809,182951,0.169,60,
"Dominican Republic",1809,182952,0.169,60,
"Dominican Republic",1809,182955,0.169,60,
"Dominican Republic",1809,182957,0.169,60,
"Dominican Republic",1809,182958,0.169,60,
"Dominican Republic",1809,182961,0.169,60,
"Dominican Republic",1809,182963,0.169,60,
"Dominican Republic",1809,182964,0.169,60,
"Dominican Republic",1809,182965,0.169,60,
"Dominican Republic",1809,182966,0.169,60,
"Dominican Republic",1809,182967,0.169,60,
"Dominican Republic",1809,182969,0.169,60,
"Dominican Republic",1809,182970,0.169,60,
"Dominican Republic",1809,1809228,0.169,60,
"Dominican Republic",1809,1809229,0.169,60,
"Dominican Republic",1809,1809230,0.169,60,
"Dominican Republic",1809,1809232,0.169,60,
"Dominican Republic",1809,1809235,0.169,60,
"Dominican Republic",1809,1809260,0.169,60,
"Dominican Republic",1809,1809264,0.169,60,
"Dominican Republic",1809,1809265,0.169,60,
"Dominican Republic",1809,1809266,0.169,60,
"Dominican Republic",1809,1809267,0.169,60,
"Dominican Republic",1809,1809268,0.169,60,
"Dominican Republic",1809,1809269,0.169,60,
"Dominican Republic",1809,1809270,0.169,60,
"Dominican Republic",1809,1809271,0.169,60,
"Dominican Republic",1809,1809272,0.169,60,
"Dominican Republic",1809,1809280,0.169,60,
"Dominican Republic",1809,1809281,0.169,60,
"Dominican Republic",1809,1809282,0.169,60,
"Dominican Republic",1809,1809283,0.169,60,
"Dominican Republic",1809,1809284,0.169,60,
"Dominican Republic",1809,1809301,0.169,60,
"Dominican Republic",1809,1809310,0.169,60,
"Dominican Republic",1809,1809313,0.169,60,
"Dominican Republic",1809,1809330,0.169,60,
"Dominican Republic",1809,1809360,0.169,60,
"Dominican Republic",1809,1809361,0.169,60,
"Dominican Republic",1809,1809366,0.169,60,
"Dominican Republic",1809,1809370,0.169,60,
"Dominican Republic",1809,1809371,0.169,60,
"Dominican Republic",1809,1809374,0.169,60,
"Dominican Republic",1809,1809376,0.169,60,
"Dominican Republic",1809,1809377,0.169,60,
"Dominican Republic",1809,1809742,0.169,60,
"Dominican Republic",1809,1809743,0.169,60,
"Dominican Republic",1809,1809747,0.169,60,
"Dominican Republic",1809,1809749,0.169,60,
"Dominican Republic",1809,1809780,0.169,60,
"Dominican Republic",1809,1809781,0.169,60,
"Dominican Republic",1809,1809782,0.169,60,
"Dominican Republic",1809,1809783,0.169,60,
"Dominican Republic",1809,1809785,0.169,60,
"Dominican Republic",1809,1809786,0.169,60,
"Dominican Republic",1809,1809787,0.169,60,
"Dominican Republic",1809,1809789,0.169,60,
"Dominican Republic",1809,1809790,0.169,60,
"Dominican Republic",1809,1809791,0.169,60,
"Dominican Republic",1809,1809796,0.169,60,
"Dominican Republic",1809,1809798,0.169,60,
"Dominican Republic",1809,1809801,0.169,60,
"Dominican Republic",1809,1809802,0.169,60,
"Dominican Republic",1809,1809803,0.169,60,
"Dominican Republic",1809,1809804,0.169,60,
"Dominican Republic",1809,1809805,0.169,60,
"Dominican Republic",1809,1809871,0.169,60,
"Dominican Republic",1809,1809873,0.169,60,
"Dominican Republic",1809,1809874,0.169,60,
"Dominican Republic",1809,1809875,0.169,60,
"Dominican Republic",1809,1809876,0.169,60,
"Dominican Republic",1809,1809877,0.169,60,
"Dominican Republic",1809,1809878,0.169,60,
"Dominican Republic",1809,1809879,0.169,60,
"Dominican Republic",1809,1809923,0.169,60,
"Dominican Republic",1809,1809924,0.169,60,
"Dominican Republic",1809,1829431,0.169,60,
"Dominican Republic",1809,1829432,0.169,60,
"Dominican Republic",1809,1829436,0.169,60,
"Dominican Republic",1809,1829437,0.169,60,
"Dominican Republic",1809,1829438,0.169,60,
"Dominican Republic",1809,1829439,0.169,60,
"Dominican Republic",1809,1829470,0.169,60,
"Dominican Republic",1809,1829471,0.169,60,
"Dominican Republic",1809,1829472,0.169,60,
"Dominican Republic",1809,1829474,0.169,60,
"Dominican Republic",1809,1829475,0.169,60,
"Dominican Republic",1809,1829477,0.169,60,
"Dominican Republic",1809,1829478,0.169,60,
"Dominican Republic",1809,1829479,0.169,60,
"Dominican Republic",1809,1829502,0.169,60,
"Dominican Republic",1809,1829504,0.169,60,
"Dominican Republic",1809,1829505,0.169,60,
"Dominican Republic",1809,1829506,0.169,60,
"Dominican Republic",1809,1829508,0.169,60,
"Dominican Republic",1809,1829509,0.169,60,
"Dominican Republic",1809,1829531,0.169,60,
"Dominican Republic",1809,1829532,0.169,60,
"Dominican Republic",1809,1829533,0.169,60,
"Dominican Republic",1809,1829534,0.169,60,
"Dominican Republic",1809,1829536,0.169,60,
"Dominican Republic",1809,1829537,0.169,60,
"Dominican Republic",1809,18098597,0.169,60,
"Dominican Republic",1809,18098598,0.169,60,
"Dominican Republic",1809,180985990,0.169,60,
"Dominican Republic",1809,180920,0.169,60,
"Dominican Republic",1809,180921,0.169,60,
"Dominican Republic",1809,1809222,0.169,60,
"Dominican Republic",1809,1809223,0.169,60,
"Dominican Republic",1809,1809224,0.169,60,
"Dominican Republic",1809,1809225,0.169,60,
"Dominican Republic",1809,180924,0.169,60,
"Dominican Republic",1809,180925,0.169,60,
"Dominican Republic",1809,180929,0.169,60,
"Dominican Republic",1809,180932,0.169,60,
"Dominican Republic",1809,180934,0.169,60,
"Dominican Republic",1809,180935,0.169,60,
"Dominican Republic",1809,1809383,0.169,60,
"Dominican Republic",1809,1809386,0.169,60,
"Dominican Republic",1809,1809387,0.169,60,
"Dominican Republic",1809,1809389,0.169,60,
"Dominican Republic",1809,180939,0.169,60,
"Dominican Republic",1809,1809406,0.169,60,
"Dominican Republic",1809,180942,0.169,60,
"Dominican Republic",1809,180945,0.169,60,
"Dominican Republic",1809,180946,0.169,60,
"Dominican Republic",1809,18094701,0.169,60,
"Dominican Republic",1809,18094702,0.169,60,
"Dominican Republic",1809,18094703,0.169,60,
"Dominican Republic",1809,18094704,0.169,60,
"Dominican Republic",1809,18094705,0.169,60,
"Dominican Republic",1809,18094706,0.169,60,
"Dominican Republic",1809,18094707,0.169,60,
"Dominican Republic",1809,18094708,0.169,60,
"Dominican Republic",1809,1809474,0.169,60,
"Dominican Republic",1809,1809477,0.169,60,
"Dominican Republic",1809,1809478,0.169,60,
"Dominican Republic",1809,1809479,0.169,60,
"Dominican Republic",1809,1809480,0.169,60,
"Dominican Republic",1809,1809481,0.169,60,
"Dominican Republic",1809,1809484,0.169,60,
"Dominican Republic",1809,1809485,0.169,60,
"Dominican Republic",1809,1809486,0.169,60,
"Dominican Republic",1809,1809488,0.169,60,
"Dominican Republic",1809,180949,0.169,60,
"Dominican Republic",1809,1809501,0.169,60,
"Dominican Republic",1809,1809502,0.169,60,
"Dominican Republic",1809,1809504,0.169,60,
"Dominican Republic",1809,1809505,0.169,60,
"Dominican Republic",1809,1809506,0.169,60,
"Dominican Republic",1809,1809507,0.169,60,
"Dominican Republic",1809,1809509,0.169,60,
"Dominican Republic",1809,180951,0.169,60,
"Dominican Republic",1809,1809520,0.169,60,
"Dominican Republic",1809,1809542,0.169,60,
"Dominican Republic",1809,1809543,0.169,60,
"Dominican Republic",1809,1809545,0.169,60,
"Dominican Republic",1809,1809546,0.169,60,
"Dominican Republic",1809,180960,0.169,60,
"Dominican Republic",1809,180961,0.169,60,
"Dominican Republic",1809,1809624,0.169,60,
"Dominican Republic",1809,1809627,0.169,60,
"Dominican Republic",1809,1809628,0.169,60,
"Dominican Republic",1809,1809629,0.169,60,
"Dominican Republic",1809,1809630,0.169,60,
"Dominican Republic",1809,1809631,0.169,60,
"Dominican Republic",1809,1809632,0.169,60,
"Dominican Republic",1809,1809634,0.169,60,
"Dominican Republic",1809,1809635,0.169,60,
"Dominican Republic",1809,1809637,0.169,60,
"Dominican Republic",1809,1809639,0.169,60,
"Dominican Republic",1809,180964,0.169,60,
"Dominican Republic",1809,180965,0.169,60,
"Dominican Republic",1809,180966,0.169,60,
"Dominican Republic",1809,180967,0.169,60,
"Dominican Republic",1809,1809693,0.169,60,
"Dominican Republic",1809,1809694,0.169,60,
"Dominican Republic",1809,1809696,0.169,60,
"Dominican Republic",1809,1809697,0.169,60,
"Dominican Republic",1809,1809698,0.169,60,
"Dominican Republic",1809,1809702,0.169,60,
"Dominican Republic",1809,1809703,0.169,60,
"Dominican Republic",1809,1809704,0.169,60,
"Dominican Republic",1809,1809705,0.169,60,
"Dominican Republic",1809,1809706,0.169,60,
"Dominican Republic",1809,1809707,0.169,60,
"Dominican Republic",1809,1809708,0.169,60,
"Dominican Republic",1809,180971,0.169,60,
"Dominican Republic",1809,1809720,0.169,60,
"Dominican Republic",1809,1809721,0.169,60,
"Dominican Republic",1809,1809722,0.169,60,
"Dominican Republic",1809,1809723,0.169,60,
"Dominican Republic",1809,1809727,0.169,60,
"Dominican Republic",1809,1809729,0.169,60,
"Dominican Republic",1809,180985991,0.169,60,
"Dominican Republic",1809,180985992,0.169,60,
"Dominican Republic",1809,180985993,0.169,60,
"Dominican Republic",1809,180985994,0.169,60,
"Dominican Republic",1809,180985995,0.169,60,
"Dominican Republic",1809,180985996,0.169,60,
"Dominican Republic",1809,180985997,0.169,60,
"Dominican Republic",1809,1809928,0.169,60,
"Dominican Republic",1809,1809929,0.169,60,
"Dominican Republic",1809,1809931,0.169,60,
"Dominican Republic",1809,1809932,0.169,60,
"Dominican Republic",1809,1809935,0.169,60,
"Dominican Republic",1809,1809938,0.169,60,
"Dominican Republic",1809,1809939,0.169,60,
"Dominican Republic",1809,1809940,0.169,60,
"Dominican Republic",1809,1809941,0.169,60,
"Dominican Republic",1809,1809942,0.169,60,
"Dominican Republic",1809,1809943,0.169,60,
"Dominican Republic",1809,1809944,0.169,60,
"Dominican Republic",1809,1809945,0.169,60,
"Dominican Republic",1809,1809946,0.169,60,
"Dominican Republic",1809,1809949,0.169,60,
"Dominican Republic",1809,1809952,0.169,60,
"Dominican Republic",1809,1809953,0.169,60,
"Dominican Republic",1809,1809956,0.169,60,
"Dominican Republic",1809,1809958,0.169,60,
"Dominican Republic",1809,1809980,0.169,60,
"Dominican Republic",1809,1809981,0.169,60,
"Dominican Republic",1809,1809982,0.169,60,
"Dominican Republic",1809,1809983,0.169,60,
"Dominican Republic",1809,1809984,0.169,60,
"Dominican Republic",1809,1809986,0.169,60,
"Dominican Republic",1809,1809988,0.169,60,
"Dominican Republic",1809,1809989,0.169,60,
"Dominican Republic",1809,182920,0.169,60,
"Dominican Republic",1809,182921,0.169,60,
"Dominican Republic",1809,1829220,0.169,60,
"Dominican Republic",1809,1829221,0.169,60,
"Dominican Republic",1809,1829222,0.169,60,
"Dominican Republic",1809,1829228,0.169,60,
"Dominican Republic",1809,182923,0.169,60,
"Dominican Republic",1809,182924,0.169,60,
"Dominican Republic",1809,1829250,0.169,60,
"Dominican Republic",1809,1829252,0.169,60,
"Dominican Republic",1809,1829255,0.169,60,
"Dominican Republic",1809,1829257,0.169,60,
"Dominican Republic",1809,1829258,0.169,60,
"Dominican Republic",1809,1829259,0.169,60,
"Dominican Republic",1809,182926,0.169,60,
"Dominican Republic",1809,182927,0.169,60,
"Dominican Republic",1809,182928,0.169,60,
"Dominican Republic",1809,182929,0.169,60,
"Dominican Republic",1809,18293,0.169,60,
"Dominican Republic",1809,182940,0.169,60,
"Dominican Republic",1809,182941,0.169,60,
"Dominican Republic",1809,182942,0.169,60,
"Dominican Republic",1809,1829539,0.169,60,
"Dominican Republic",1809,1829540,0.169,60,
"Dominican Republic",1809,1829542,0.169,60,
"Dominican Republic",1809,1829543,0.169,60,
"Dominican Republic",1809,1829546,0.169,60,
"Dominican Republic",1809,1829548,0.169,60,
"Dominican Republic",1809,1829549,0.169,60,
"Dominican Republic",1809,1829560,0.169,60,
"Dominican Republic",1809,1829561,0.169,60,
"Dominican Republic",1809,1829562,0.169,60,
"Dominican Republic",1809,1829563,0.169,60,
"Dominican Republic",1809,1829564,0.169,60,
"Dominican Republic",1809,1829566,0.169,60,
"Dominican Republic",1809,1829568,0.169,60,
"Dominican Republic",1809,1829569,0.169,60,
"Dominican Republic",1809,1829591,0.169,60,
"Dominican Republic",1809,1829592,0.169,60,
"Dominican Republic",1809,1829598,0.169,60,
"Dominican Republic",1809,1829599,0.169,60,
"Dominican Republic",1809,1829601,0.169,60,
"Dominican Republic",1809,1829602,0.169,60,
"Dominican Republic",1809,1829603,0.169,60,
"Dominican Republic",1809,1829604,0.169,60,
"Dominican Republic",1809,1829605,0.169,60,
"Dominican Republic",1809,1829606,0.169,60,
"Dominican Republic",1809,1829629,0.169,60,
"Dominican Republic",1809,1829680,0.169,60,
"Dominican Republic",1809,1829682,0.169,60,
"Dominican Republic",1809,1829683,0.169,60,
"Dominican Republic",1809,1829684,0.169,60,
"Dominican Republic",1809,1829685,0.169,60,
"Dominican Republic",1809,1829686,0.169,60,
"Dominican Republic",1809,1829689,0.169,60,
"Dominican Republic",1809,182971,0.169,60,
"Dominican Republic",1809,182972,0.169,60,
"Dominican Republic",1809,1829730,0.169,60,
"Dominican Republic",1809,1829731,0.169,60,
"Dominican Republic",1809,182974,0.169,60,
"Dominican Republic",1809,182975,0.169,60,
"Dominican Republic",1809,182976,0.169,60,
"Dominican Republic",1809,182977,0.169,60,
"Dominican Republic",1809,182978,0.169,60,
"Dominican Republic",1809,182979,0.169,60,
"Dominican Republic",1809,182980,0.169,60,
"Dominican Republic",1809,182981,0.169,60,
"Dominican Republic",1809,182982,0.169,60,
"Dominican Republic",1809,1829830,0.169,60,
"Dominican Republic",1809,1829835,0.169,60,
"Dominican Republic",1809,1829836,0.169,60,
"Dominican Republic",1809,1829837,0.169,60,
"Dominican Republic",1809,1829838,0.169,60,
"Dominican Republic",1809,1829839,0.169,60,
"Dominican Republic",1809,182984,0.169,60,
"Dominican Republic",1809,182985,0.169,60,
"Dominican Republic",1809,182986,0.169,60,
"Dominican Republic",1809,182987,0.169,60,
"Dominican Republic",1809,182988,0.169,60,
"Dominican Republic",1809,182989,0.169,60,
"Dominican Republic",1809,182990,0.169,60,
"Dominican Republic",1809,182991,0.169,60,
"Dominican Republic",1809,182992,0.169,60,
"Dominican Republic",1809,182993,0.169,60,
"Dominican Republic",1809,1829940,0.169,60,
"Dominican Republic",1809,1829941,0.169,60,
"Dominican Republic",1809,1829942,0.169,60,
"Dominican Republic",1809,1829943,0.169,60,
"Dominican Republic",1809,1829944,0.169,60,
"Dominican Republic",1809,1829945,0.169,60,
"Dominican Republic",1809,1829957,0.169,60,
"Dominican Republic",1809,1829958,0.169,60,
"Dominican Republic",1809,1829959,0.169,60,
"Dominican Republic",1809,182996,0.169,60,
"Dominican Republic",1809,182997,0.169,60,
"Dominican Republic",1809,182998,0.169,60,
"Dominican Republic",1809,1829990,0.169,60,
"Dominican Republic",1809,1829991,0.169,60,
"Dominican Republic",1809,1829993,0.169,60,
"Dominican Republic",1809,1829994,0.169,60,
"Dominican Republic",1809,1849220,0.169,60,
"Dominican Republic",1809,1849280,0.169,60,
"Dominican Republic",1809,1849281,0.169,60,
"Dominican Republic",1809,1849282,0.169,60,
"Dominican Republic",1809,1849283,0.169,60,
"Dominican Republic",1809,1849284,0.169,60,
"Dominican Republic",1809,1849285,0.169,60,
"Dominican Republic",1809,1849286,0.169,60,
"Dominican Republic",1809,1849287,0.169,60,
"Dominican Republic",1809,1849330,0.169,60,
"Dominican Republic",1809,184934,0.169,60,
"Dominican Republic",1809,184935,0.169,60,
"Dominican Republic",1809,184936,0.169,60,
"Dominican Republic",1809,184940,0.169,60,
"Dominican Republic",1809,1849410,0.169,60,
"Dominican Republic",1809,184945,0.169,60,
"Dominican Republic",1809,1849607,0.169,60,
"Dominican Republic",1809,184962,0.169,60,
"Dominican Republic",1809,184963,0.169,60,
"Dominican Republic",1809,1849642,0.169,60,
"Dominican Republic",1809,184965,0.169,60,
"Dominican Republic",1809,1849707,0.169,60,
"Dominican Republic",1809,1849710,0.169,60,
"Dominican Republic",1809,1849720,0.169,60,
"Dominican Republic",1809,184975,0.169,60,
"Dominican Republic",1809,1849763,0.169,60,
"Dominican Republic",1809,1849785,0.169,60,
"Dominican Republic",1809,184980,0.169,60,
"Dominican Republic",1809,184981,0.169,60,
"Dominican Republic",1809,184984,0.169,60,
"Dominican Republic",1809,184985,0.169,60,
"Dominican Republic",1809,184986,0.169,60,
"Dominican Republic",1809,184987,0.169,60,
"Dominican Republic",1809,184988,0.169,60,
"Dominican Republic",1809,184991,0.169,60,
"Dominican Republic",1809,1849925,0.169,60,
"Dominican Republic",1809,1809315,0.1998,60,
"Dominican Republic",1809,1809316,0.1998,60,
"Dominican Republic",1809,1809317,0.1998,60,
"Dominican Republic",1809,1809318,0.1998,60,
"Dominican Republic",1809,1809319,0.1998,60,
"Dominican Republic",1809,1809777,0.1998,60,
"Dominican Republic",1809,1809818,0.1998,60,
"Dominican Republic",1809,1829430,0.1998,60,
"Dominican Republic",1809,1829440,0.1998,60,
"Dominican Republic",1809,1829441,0.1998,60,
"Dominican Republic",1809,1829442,0.1998,60,
"Dominican Republic",1809,1829443,0.1998,60,
"Dominican Republic",1809,1829444,0.1998,60,
"Dominican Republic",1809,1829445,0.1998,60,
"Dominican Republic",1809,1829446,0.1998,60,
"Dominican Republic",1809,1829449,0.1998,60,
"Dominican Republic",1809,1809215,0.1998,60,
"Dominican Republic",1809,1809216,0.1998,60,
"Dominican Republic",1809,1809217,0.1998,60,
"Dominican Republic",1809,1809218,0.1998,60,
"Dominican Republic",1809,1809219,0.1998,60,
"Dominican Republic",1809,180930,0.1998,60,
"Dominican Republic",1809,180940,0.1998,60,
"Dominican Republic",1809,1809410,0.1998,60,
"Dominican Republic",1809,1809413,0.1998,60,
"Dominican Republic",1809,1809415,0.1998,60,
"Dominican Republic",1809,1809416,0.1998,60,
"Dominican Republic",1809,1809417,0.1998,60,
"Dominican Republic",1809,1809418,0.1998,60,
"Dominican Republic",1809,1809419,0.1998,60,
"Dominican Republic",1809,1809420,0.1998,60,
"Dominican Republic",1809,1809421,0.1998,60,
"Dominican Republic",1809,1809423,0.1998,60,
"Dominican Republic",1809,180943,0.1998,60,
"Dominican Republic",1809,180944,0.1998,60,
"Dominican Republic",1809,1809614,0.1998,60,
"Dominican Republic",1809,1809617,0.1998,60,
"Dominican Republic",1809,1809619,0.1998,60,
"Dominican Republic",1809,1809709,0.1998,60,
"Dominican Republic",1809,1809716,0.1998,60,
"Dominican Republic",1809,1809717,0.1998,60,
"Dominican Republic",1809,1809718,0.1998,60,
"Dominican Republic",1809,1809719,0.1998,60,
"Dominican Republic",1809,1809997,0.1998,60,
"Dominican Republic",1809,1809998,0.1998,60,
"Dominican Republic",1809,1829215,0.1998,60,
"Dominican Republic",1809,1829303,0.1998,60,
"Dominican Republic",1809,1829304,0.1998,60,
"Dominican Republic",1809,1829306,0.1998,60,
"Dominican Republic",1809,1829307,0.1998,60,
"Dominican Republic",1809,1829309,0.1998,60,
"Dominican Republic",1809,1829402,0.1998,60,
"Dominican Republic",1809,1829403,0.1998,60,
"Dominican Republic",1809,1829405,0.1998,60,
"Dominican Republic",1809,1829407,0.1998,60,
"Dominican Republic",1809,1829408,0.1998,60,
"Dominican Republic",1809,1829409,0.1998,60,
"Dominican Republic",1809,1829412,0.1998,60,
"Dominican Republic",1809,1829413,0.1998,60,
"Dominican Republic",1809,1829414,0.1998,60,
"Dominican Republic",1809,1829415,0.1998,60,
"Dominican Republic",1809,1829416,0.1998,60,
"Dominican Republic",1809,1829417,0.1998,60,
"Dominican Republic",1809,1829422,0.1998,60,
"Dominican Republic",1809,1829777,0.1998,60,
"Dominican Republic",1809,1829818,0.1998,60,
"Dominican Republic",1809,1849213,0.1998,60,
"Dominican Republic",1809,1849215,0.1998,60,
"Dominican Republic",1809,1849216,0.1998,60,
"Dominican Republic",1809,1849217,0.1998,60,
"Dominican Republic",1809,1849218,0.1998,60,
"Dominican Republic",1809,1849219,0.1998,60,
"Dominican Republic",1809,184922,0.1998,60,
"Dominican Republic",1809,184923,0.1998,60,
"Dominican Republic",1809,1849240,0.1998,60,
"Dominican Republic",1809,1849241,0.1998,60,
"Dominican Republic",1809,1849242,0.1998,60,
"Dominican Republic",1809,1849305,0.1998,60,
"Dominican Republic",1809,1849318,0.1998,60,
"Dominican Republic",1809,1849367,0.1998,60,
"Dominican Republic",1809,1849416,0.1998,60,
"Dominican Republic",1809,1849437,0.1998,60,
"Dominican Republic",1809,1849484,0.1998,60,
"Dominican Republic",1809,1849542,0.1998,60,
"Dominican Republic",1809,1849569,0.1998,60,
"Dominican Republic",1809,1849573,0.1998,60,
"Dominican Republic",1809,1849587,0.1998,60,
"Dominican Republic",1809,1849590,0.1998,60,
"Dominican Republic",1809,1849701,0.1998,60,
"Dominican Republic",1809,1849711,0.1998,60,
"Dominican Republic",1809,1849727,0.1998,60,
"Dominican Republic",1809,1849739,0.1998,60,
"Dominican Republic",1809,1849797,0.1998,60,
"Dominican Republic",1809,1849814,0.1998,60,
"Dominican Republic",1809,1849828,0.1998,60,
"Dominican Republic",1809,1849874,0.1998,60,
"Dominican Republic",1809,1849993,0.1998,60,
"Algeria",213,213,0.0998,60,
"Algeria",213,2139619,0.84,60,
"Algeria",213,2135,0.84,60,
"Algeria",213,21365,0.84,60,
"Algeria",213,21366,0.84,60,
"Algeria",213,21367,0.84,60,
"Algeria",213,21369,0.84,60,
"Algeria",213,21377,0.84,60,
"Algeria",213,21378,0.84,60,
"Algeria",213,21379,0.84,60,
"Ecuador",593,593,0.13,60,
"Ecuador",593,5939,0.28,60,
"Egypt",20,20,0.13,60,
"Egypt",20,201,0.159,60,
"Eritrea",291,2917,0.3898,60,
"Eritrea",291,291,0.3598,60,
"Spain",34,34,0.0099,60,
"Spain",34,34717,0.21,60,
"Spain",34,34722,0.21,60,
"Spain",34,34744,0.21,60,
"Spain",34,34747,0.21,60,
"Spain",34,346040,0.21,60,
"Spain",34,346110,0.21,60,
"Spain",34,346345,0.21,60,
"Spain",34,34590100,0.21,60,
"Spain",34,34590600,0.21,60,
"Spain",34,34590622,0.21,60,
"Spain",34,34590656,0.21,60,
"Spain",34,346,0.21,60,
"Spain",34,34600,0.24,60,
"Spain",34,34603,0.24,60,
"Spain",34,34604,0.24,60,
"Spain",34,34607,0.24,60,
"Spain",34,34610,0.24,60,
"Spain",34,34611,0.24,60,
"Spain",34,34617,0.24,60,
"Spain",34,34627,0.24,60,
"Spain",34,34634,0.24,60,
"Spain",34,34637,0.24,60,
"Spain",34,34647,0.24,60,
"Spain",34,34661,0.24,60,
"Spain",34,34662,0.24,60,
"Spain",34,34663,0.24,60,
"Spain",34,34664,0.24,60,
"Spain",34,34666,0.24,60,
"Spain",34,34667,0.24,60,
"Spain",34,34670,0.24,60,
"Spain",34,34671,0.24,60,
"Spain",34,34672,0.24,60,
"Spain",34,34673,0.24,60,
"Spain",34,34674,0.24,60,
"Spain",34,34677,0.24,60,
"Spain",34,34678,0.24,60,
"Spain",34,34687,0.24,60,
"Spain",34,34697,0.24,60,
"Spain",34,34711,0.24,60,
"Spain",34,346015,0.24,60,
"Spain",34,346024,0.24,60,
"Spain",34,346025,0.24,60,
"Spain",34,346026,0.24,60,
"Spain",34,346027,0.24,60,
"Spain",34,346846,0.24,60,
"Spain",34,346981,0.24,60,
"Spain",34,346989,0.24,60,
"Spain",34,347171,0.24,60,
"Spain",34,347277,0.24,60,
"Spain",34,3451,0.55,60,
"Spain",34,3470,0.55,60,
"Spain",34,3480,0.55,60,
"Spain",34,34902,0.55,60,
"Estonia",372,372,0.03,60,
"Estonia",372,3725,0.52,60,
"Estonia",372,3728,0.52,60,
"Estonia",372,37258993,0.52,60,
"Estonia",372,37258994,0.52,60,
"Estonia",372,37258995,0.52,60,
